SalesOrderNumber;SalesOrderLineNumber;ProductId;CustomerUsername;OrderDate;DueDate;ShipDate;SalesTerritoryRegion;SalesTerritoryCountry;SalesTerritoryContinent;OrderQuantity;SalesAmount;TaxAmt;Freight;Currency;AverageRate
SO49631;1;BK-M68S-42;frank32;2012-09-05;2012-09-17;2012-09-12;Australia;Australia;Pacific;1;4095.40;327.63;51,7855;AUD;0,505791310505286
SO49630;1;BK-R89B-48;marvin5;2012-09-05;2012-09-17;2012-09-12;Australia;Australia;Pacific;1;4313.17;345.05;54,5391;AUD;0,505791310505286
SO49634;1;BK-M68B-42;taylor28;2012-09-06;2012-09-18;2012-09-13;Australia;Australia;Pacific;1;4035.29;322.82;51,2275;AUD;0,507794647844412
SO49636;1;BK-R89R-48;crystal7;2012-09-06;2012-09-18;2012-09-13;Australia;Australia;Pacific;1;4811.69;384.94;61,0838;AUD;0,507794647844412
SO49641;1;BK-M68B-38;melody19;2012-09-07;2012-09-19;2012-09-14;Australia;Australia;Pacific;1;4030.99;322.48;51,2275;AUD;0,508336722244815
SO49642;1;BK-M68S-46;jermaine1;2012-09-07;2012-09-19;2012-09-14;Australia;Australia;Pacific;1;4074.90;325.99;51,7855;AUD;0,508336722244815
SO49643;1;BK-R89B-48;peter9;2012-09-07;2012-09-19;2012-09-14;Australia;Australia;Pacific;1;4291.57;343.33;54,5391;AUD;0,508336722244815
SO49644;1;BK-R50R-44;cristina2;2012-09-07;2012-09-19;2012-09-14;Australia;Australia;Pacific;1;1540.30;123.22;19,5748;AUD;0,508336722244815
SO49654;1;BK-M68B-38;tamara12;2012-09-08;2012-09-20;2012-09-15;Australia;Australia;Pacific;1;4038.98;323.12;51,2275;AUD;0,507330931966922
SO49651;1;BK-M68S-38;leslie14;2012-09-08;2012-09-20;2012-09-15;Australia;Australia;Pacific;1;4082.98;326.64;51,7855;AUD;0,507330931966922
SO49652;1;BK-M68B-46;deanna7;2012-09-08;2012-09-20;2012-09-15;Australia;Australia;Pacific;1;4038.98;323.12;51,2275;AUD;0,507330931966922
SO49653;1;BK-M68S-38;warren21;2012-09-08;2012-09-20;2012-09-15;Australia;Australia;Pacific;1;4082.98;326.64;51,7855;AUD;0,507330931966922
SO49660;1;BK-R89R-58;christy23;2012-09-08;2012-09-20;2012-09-15;Australia;Australia;Pacific;1;4300.08;344.01;54,5391;AUD;0,507330931966922
SO49661;1;BK-R89R-52;bradley18;2012-09-08;2012-09-20;2012-09-15;Australia;Australia;Pacific;1;4816.09;385.29;61,0838;AUD;0,507330931966922
SO49662;1;BK-R50R-52;grant4;2012-09-08;2012-09-20;2012-09-15;Australia;Australia;Pacific;1;1543.35;123.47;19,5748;AUD;0,507330931966922
SO49663;1;BK-R50B-44;alisha44;2012-09-08;2012-09-20;2012-09-15;Australia;Australia;Pacific;1;1543.35;123.47;19,5748;AUD;0,507330931966922
SO49668;1;BK-M68B-46;meredith12;2012-09-09;2012-09-21;2012-09-16;Australia;Australia;Pacific;1;4029.76;322.38;51,2275;AUD;0,508491813281806
SO49666;1;BK-M68B-46;derek3;2012-09-09;2012-09-21;2012-09-16;Australia;Australia;Pacific;1;4029.76;322.38;51,2275;AUD;0,508491813281806
SO49667;1;BK-M68S-42;willie37;2012-09-09;2012-09-21;2012-09-16;Australia;Australia;Pacific;1;4073.65;325.89;51,7855;AUD;0,508491813281806
SO49670;1;BK-R89B-52;richard16;2012-09-09;2012-09-21;2012-09-16;Australia;Australia;Pacific;1;4290.26;343.22;54,5391;AUD;0,508491813281806
SO49677;1;BK-M68B-38;louis9;2012-09-10;2012-09-22;2012-09-17;Australia;Australia;Pacific;1;4032.42;322.59;51,2275;AUD;0,508155902230804
SO49679;1;BK-R50R-48;katherine40;2012-09-10;2012-09-22;2012-09-17;Australia;Australia;Pacific;1;1540.85;123.27;19,5748;AUD;0,508155902230804
SO49684;1;BK-R89R-52;randy6;2012-09-11;2012-09-23;2012-09-18;Australia;Australia;Pacific;1;4806.07;384.49;61,0838;AUD;0,508388408744281
SO49691;1;BK-R89B-44;cynthia26;2012-09-12;2012-09-24;2012-09-19;Australia;Australia;Pacific;1;4293.75;343.50;54,5391;AUD;0,508078447312265
SO49690;1;BK-R89B-48;monique3;2012-09-12;2012-09-24;2012-09-19;Australia;Australia;Pacific;1;4293.75;343.50;54,5391;AUD;0,508078447312265
SO49697;1;BK-M68B-38;jay25;2012-09-13;2012-09-25;2012-09-20;Australia;Australia;Pacific;1;4055.98;324.48;51,2275;AUD;0,505203597049611
SO49696;1;BK-M68S-46;colin27;2012-09-13;2012-09-25;2012-09-20;Australia;Australia;Pacific;1;4100.17;328.01;51,7855;AUD;0,505203597049611
SO49700;1;BK-R89B-48;sandra25;2012-09-13;2012-09-25;2012-09-20;Australia;Australia;Pacific;1;4318.18;345.45;54,5391;AUD;0,505203597049611
SO49699;1;BK-R64Y-38;terrence18;2012-09-13;2012-09-25;2012-09-20;Australia;Australia;Pacific;1;1980.27;158.42;25,0109;AUD;0,505203597049611
SO49709;1;BK-M68S-38;colin19;2012-09-14;2012-09-26;2012-09-21;Australia;Australia;Pacific;1;4068.68;325.49;51,7855;AUD;0,509113124936361
SO49710;1;BK-M68B-46;marie41;2012-09-14;2012-09-26;2012-09-21;Australia;Australia;Pacific;1;4024.84;321.99;51,2275;AUD;0,509113124936361
SO49711;1;BK-M68B-46;micah11;2012-09-14;2012-09-26;2012-09-21;Australia;Australia;Pacific;1;4024.84;321.99;51,2275;AUD;0,509113124936361
SO49714;1;BK-R89B-48;neil12;2012-09-14;2012-09-26;2012-09-21;Australia;Australia;Pacific;1;4285.03;342.80;54,5391;AUD;0,509113124936361
SO49715;1;BK-R50R-62;tabitha7;2012-09-14;2012-09-26;2012-09-21;Australia;Australia;Pacific;1;1537.95;123.04;19,5748;AUD;0,509113124936361
SO49722;1;BK-M68S-38;karl9;2012-09-15;2012-09-27;2012-09-22;Australia;Australia;Pacific;1;3994.94;319.60;51,7855;AUD;0,518510836876491
SO49725;1;BK-R89R-52;randy7;2012-09-15;2012-09-27;2012-09-22;Australia;Australia;Pacific;1;4712.24;376.98;61,0838;AUD;0,518510836876491
SO49726;1;BK-R64Y-38;jerome1;2012-09-15;2012-09-27;2012-09-22;Australia;Australia;Pacific;1;1929.44;154.36;25,0109;AUD;0,518510836876491
SO49727;1;BK-R50R-62;arianna4;2012-09-15;2012-09-27;2012-09-22;Australia;Australia;Pacific;1;1510.07;120.81;19,5748;AUD;0,518510836876491
SO49733;1;BK-M68B-42;antonio12;2012-09-16;2012-09-28;2012-09-23;Australia;Australia;Pacific;1;3942.67;315.41;51,2275;AUD;0,519723507094226
SO49732;1;BK-M68S-46;lydia14;2012-09-16;2012-09-28;2012-09-23;Australia;Australia;Pacific;1;3985.62;318.85;51,7855;AUD;0,519723507094226
SO49737;1;BK-R64Y-42;micah2;2012-09-16;2012-09-28;2012-09-23;Australia;Australia;Pacific;1;1924.94;154.00;25,0109;AUD;0,519723507094226
SO49738;1;BK-R50B-48;mallory3;2012-09-16;2012-09-28;2012-09-23;Australia;Australia;Pacific;1;1506.55;120.52;19,5748;AUD;0,519723507094226
SO49740;1;BK-M68S-42;jon42;2012-09-17;2012-09-29;2012-09-24;Australia;Australia;Pacific;1;4011.51;320.92;51,7855;AUD;0,516368893937829
SO49743;1;BK-R89R-44;rachael14;2012-09-17;2012-09-29;2012-09-24;Australia;Australia;Pacific;1;4731.79;378.54;61,0838;AUD;0,516368893937829
SO49749;1;BK-R50R-44;candice3;2012-09-18;2012-09-30;2012-09-25;Australia;Australia;Pacific;1;1515.87;121.27;19,5748;AUD;0,516528925619835
SO49750;1;BK-R50R-48;evan18;2012-09-18;2012-09-30;2012-09-25;Australia;Australia;Pacific;1;1515.87;121.27;19,5748;AUD;0,516528925619835
SO49753;1;BK-M68B-38;arthur11;2012-09-19;2012-10-01;2012-09-26;Australia;Australia;Pacific;1;3967.05;317.36;51,2275;AUD;0,516528925619835
SO49754;1;BK-M68B-42;briana14;2012-09-19;2012-10-01;2012-09-26;Australia;Australia;Pacific;1;3967.05;317.36;51,2275;AUD;0,516528925619835
SO49755;1;BK-M68B-46;brendan2;2012-09-19;2012-10-01;2012-09-26;Australia;Australia;Pacific;1;3967.05;317.36;51,2275;AUD;0,516528925619835
SO49756;1;BK-R89R-58;ross6;2012-09-19;2012-10-01;2012-09-26;Australia;Australia;Pacific;1;4223.50;337.88;54,5391;AUD;0,516528925619835
SO49764;1;BK-M68S-46;abigail14;2012-09-21;2012-10-03;2012-09-28;Australia;Australia;Pacific;1;4018.14;321.45;51,7855;AUD;0,515517063614806
SO49763;1;BK-M68S-46;jerry0;2012-09-21;2012-10-03;2012-09-28;Australia;Australia;Pacific;1;4018.14;321.45;51,7855;AUD;0,515517063614806
SO49767;1;BK-M68S-46;tara20;2012-09-22;2012-10-04;2012-09-29;Australia;Australia;Pacific;1;3991.42;319.31;51,7855;AUD;0,518968291037418
SO49772;1;BK-R89B-58;abigail38;2012-09-22;2012-10-04;2012-09-29;Australia;Australia;Pacific;1;4203.65;336.29;54,5391;AUD;0,518968291037418
SO49773;1;BK-R50B-52;randall6;2012-09-22;2012-10-04;2012-09-29;Australia;Australia;Pacific;1;1508.74;120.70;19,5748;AUD;0,518968291037418
SO49775;1;BK-M68S-38;larry6;2012-09-23;2012-10-05;2012-09-30;Australia;Australia;Pacific;1;4046.73;323.74;51,7855;AUD;0,511875511875512
SO49790;1;BK-R50R-48;damien0;2012-09-24;2012-10-06;2012-10-01;Australia;Australia;Pacific;1;1526.83;122.15;19,5748;AUD;0,512820512820513
SO49787;1;BK-R89R-44;naomi18;2012-09-24;2012-10-06;2012-10-01;Australia;Australia;Pacific;1;4764.53;381.16;61,0838;AUD;0,512820512820513
SO49788;1;BK-R89R-44;bonnie21;2012-09-24;2012-10-06;2012-10-01;Australia;Australia;Pacific;1;4764.53;381.16;61,0838;AUD;0,512820512820513
SO49789;1;BK-R89B-44;thomas75;2012-09-24;2012-10-06;2012-10-01;Australia;Australia;Pacific;1;4254.05;340.32;54,5391;AUD;0,512820512820513
SO49784;1;BK-M68B-46;crystal5;2012-09-24;2012-10-06;2012-10-01;Australia;Australia;Pacific;1;3995.74;319.66;51,2275;AUD;0,512820512820513
SO49785;1;BK-M68B-38;olivia64;2012-09-24;2012-10-06;2012-10-01;Australia;Australia;Pacific;1;3995.74;319.66;51,2275;AUD;0,512820512820513
SO49793;1;BK-M68S-38;cristina8;2012-09-25;2012-10-07;2012-10-02;Australia;Australia;Pacific;1;4039.27;323.14;51,7855;AUD;0,512820512820513
SO49799;1;BK-R89B-48;raymond15;2012-09-25;2012-10-07;2012-10-02;Australia;Australia;Pacific;1;4254.05;340.32;54,5391;AUD;0,512820512820513
SO49800;1;BK-R89B-48;césar11;2012-09-25;2012-10-07;2012-10-02;Australia;Australia;Pacific;1;4254.05;340.32;54,5391;AUD;0,512820512820513
SO49798;1;BK-R89B-48;christine3;2012-09-25;2012-10-07;2012-10-02;Australia;Australia;Pacific;1;4254.05;340.32;54,5391;AUD;0,512820512820513
SO49805;1;BK-M68B-42;kristine5;2012-09-26;2012-10-08;2012-10-03;Australia;Australia;Pacific;1;3987.95;319.04;51,2275;AUD;0,513821806597472
SO49806;1;BK-M68B-46;jacquelyn5;2012-09-26;2012-10-08;2012-10-03;Australia;Australia;Pacific;1;3987.95;319.04;51,2275;AUD;0,513821806597472
SO49807;1;BK-M68S-46;evelyn21;2012-09-26;2012-10-08;2012-10-03;Australia;Australia;Pacific;1;4031.40;322.51;51,7855;AUD;0,513821806597472
SO49808;1;BK-M68S-42;omar39;2012-09-26;2012-10-08;2012-10-03;Australia;Australia;Pacific;1;4031.40;322.51;51,7855;AUD;0,513821806597472
SO49809;1;BK-R89R-44;carl6;2012-09-26;2012-10-08;2012-10-03;Australia;Australia;Pacific;1;4755.25;380.42;61,0838;AUD;0,513821806597472
SO49810;1;BK-R64Y-48;sandra14;2012-09-26;2012-10-08;2012-10-03;Australia;Australia;Pacific;1;1947.05;155.76;25,0109;AUD;0,513821806597472
SO49818;1;BK-R89B-52;roger47;2012-09-27;2012-10-09;2012-10-04;Australia;Australia;Pacific;1;4216.74;337.34;54,5391;AUD;0,51735733871385
SO49819;1;BK-R89R-44;drew11;2012-09-27;2012-10-09;2012-10-04;Australia;Australia;Pacific;1;4722.75;377.82;61,0838;AUD;0,51735733871385
SO49820;1;BK-R89R-58;gilbert2;2012-09-27;2012-10-09;2012-10-04;Australia;Australia;Pacific;1;4216.74;337.34;54,5391;AUD;0,51735733871385
SO49905;1;BK-R64Y-42;heidi22;2012-09-28;2012-10-10;2012-10-05;Australia;Australia;Pacific;1;1914.94;153.19;25,0109;AUD;0,522438744057259
SO49915;1;BK-M68S-42;kelvin21;2012-09-29;2012-10-11;2012-10-06;Australia;Australia;Pacific;1;3919.13;313.53;51,7855;AUD;0,528541226215645
SO49916;1;BK-M68S-46;crystal12;2012-09-29;2012-10-11;2012-10-06;Australia;Australia;Pacific;1;3919.13;313.53;51,7855;AUD;0,528541226215645
SO49912;1;BK-M68S-46;jonathan30;2012-09-29;2012-10-11;2012-10-06;Australia;Australia;Pacific;1;3919.13;313.53;51,7855;AUD;0,528541226215645
SO49913;1;BK-M68B-38;tasha11;2012-09-29;2012-10-11;2012-10-06;Australia;Australia;Pacific;1;3876.89;310.15;51,2275;AUD;0,528541226215645
SO49914;1;BK-M68S-46;josue0;2012-09-29;2012-10-11;2012-10-06;Australia;Australia;Pacific;1;3919.13;313.53;51,7855;AUD;0,528541226215645
SO49917;1;BK-R89B-58;gina14;2012-09-29;2012-10-11;2012-10-06;Australia;Australia;Pacific;1;4127.52;330.20;54,5391;AUD;0,528541226215645
SO49918;1;BK-R64Y-42;gary24;2012-09-29;2012-10-11;2012-10-06;Australia;Australia;Pacific;1;1892.83;151.43;25,0109;AUD;0,528541226215645
SO49922;1;BK-M68B-42;destiny3;2012-09-30;2012-10-12;2012-10-07;Australia;Australia;Pacific;1;3907.02;312.56;51,2275;AUD;0,524466355483296
SO49923;1;BK-R50R-44;virginia19;2012-09-30;2012-10-12;2012-10-07;Australia;Australia;Pacific;1;1492.93;119.43;19,5748;AUD;0,524466355483296
SO49933;1;BK-M68S-38;zachary35;2012-10-01;2012-10-13;2012-10-08;Australia;Australia;Pacific;1;3865.89;309.27;51,7855;AUD;0,535819535980282
SO49934;1;BK-R89B-58;melvin14;2012-10-01;2012-10-13;2012-10-08;Australia;Australia;Pacific;1;4071.45;325.72;54,5391;AUD;0,535819535980282
SO49935;1;BK-R50R-58;mackenzie40;2012-10-01;2012-10-13;2012-10-08;Australia;Australia;Pacific;1;1461.29;116.90;19,5748;AUD;0,535819535980282
SO49941;1;BK-M68S-46;latasha11;2012-10-02;2012-10-14;2012-10-09;Australia;Australia;Pacific;1;3871.90;309.75;51,7855;AUD;0,534988230258934
SO49944;1;BK-M68S-42;kurt14;2012-10-02;2012-10-14;2012-10-09;Australia;Australia;Pacific;1;3871.90;309.75;51,7855;AUD;0,534988230258934
SO49945;1;BK-R64Y-48;deanna20;2012-10-02;2012-10-14;2012-10-09;Australia;Australia;Pacific;1;1870.02;149.60;25,0109;AUD;0,534988230258934
SO49948;1;BK-M68B-46;randy5;2012-10-03;2012-10-15;2012-10-10;Australia;Australia;Pacific;1;3830.17;306.41;51,2275;AUD;0,534988230258934
SO49950;1;BK-R89R-58;micah5;2012-10-03;2012-10-15;2012-10-10;Australia;Australia;Pacific;1;4077.78;326.22;54,5391;AUD;0,534988230258934
SO49954;1;BK-M68B-42;deanna43;2012-10-04;2012-10-16;2012-10-11;Australia;Australia;Pacific;1;3848.41;307.87;51,2275;AUD;0,532453011021777
SO49955;1;BK-M68B-42;meghan6;2012-10-04;2012-10-16;2012-10-11;Australia;Australia;Pacific;1;3848.41;307.87;51,2275;AUD;0,532453011021777
SO49953;1;BK-M68B-42;briana0;2012-10-04;2012-10-16;2012-10-11;Australia;Australia;Pacific;1;3848.41;307.87;51,2275;AUD;0,532453011021777
SO49958;1;BK-R89R-44;lacey26;2012-10-04;2012-10-16;2012-10-11;Australia;Australia;Pacific;1;4588.86;367.11;61,0838;AUD;0,532453011021777
SO49959;1;BK-R89R-44;colin11;2012-10-04;2012-10-16;2012-10-11;Australia;Australia;Pacific;1;4588.86;367.11;61,0838;AUD;0,532453011021777
SO49960;1;BK-R89B-48;jesse11;2012-10-04;2012-10-16;2012-10-11;Australia;Australia;Pacific;1;4097.19;327.78;54,5391;AUD;0,532453011021777
SO49956;1;BK-R64Y-44;suzanne15;2012-10-04;2012-10-16;2012-10-11;Australia;Australia;Pacific;1;1878.92;150.31;25,0109;AUD;0,532453011021777
SO49957;1;BK-R64Y-44;donald12;2012-10-04;2012-10-16;2012-10-11;Australia;Australia;Pacific;1;1878.92;150.31;25,0109;AUD;0,532453011021777
SO49961;1;BK-R50R-44;cynthia8;2012-10-04;2012-10-16;2012-10-11;Australia;Australia;Pacific;1;1470.53;117.64;19,5748;AUD;0,532453011021777
SO49968;1;BK-M68S-42;alejandro12;2012-10-05;2012-10-17;2012-10-12;Australia;Australia;Pacific;1;3877.08;310.17;51,7855;AUD;0,534273654966074
SO49971;1;BK-M68B-38;colleen30;2012-10-05;2012-10-17;2012-10-12;Australia;Australia;Pacific;1;3835.30;306.82;51,2275;AUD;0,534273654966074
SO49972;1;BK-M68S-46;kenneth6;2012-10-05;2012-10-17;2012-10-12;Australia;Australia;Pacific;1;3877.08;310.17;51,7855;AUD;0,534273654966074
SO49973;1;BK-R89B-58;lacey13;2012-10-05;2012-10-17;2012-10-12;Australia;Australia;Pacific;1;4083.23;326.66;54,5391;AUD;0,534273654966074
SO49974;1;BK-R89R-58;jake8;2012-10-05;2012-10-17;2012-10-12;Australia;Australia;Pacific;1;4083.23;326.66;54,5391;AUD;0,534273654966074
SO49980;1;BK-M68B-38;tommy8;2012-10-06;2012-10-18;2012-10-13;Australia;Australia;Pacific;1;3835.91;306.87;51,2275;AUD;0,534188034188034
SO49981;1;BK-M68B-46;meredith43;2012-10-06;2012-10-18;2012-10-13;Australia;Australia;Pacific;1;3835.91;306.87;51,2275;AUD;0,534188034188034
SO49983;1;BK-M68S-46;jay51;2012-10-06;2012-10-18;2012-10-13;Australia;Australia;Pacific;1;3877.70;310.22;51,7855;AUD;0,534188034188034
SO49984;1;BK-R64Y-40;raymond13;2012-10-06;2012-10-18;2012-10-13;Australia;Australia;Pacific;1;1872.82;149.83;25,0109;AUD;0,534188034188034
SO49988;1;BK-M68B-46;erika16;2012-10-07;2012-10-19;2012-10-14;Australia;Australia;Pacific;1;3839.40;307.15;51,2275;AUD;0,53370336766825
SO49989;1;BK-M68B-38;roger20;2012-10-07;2012-10-19;2012-10-14;Australia;Australia;Pacific;1;3839.40;307.15;51,2275;AUD;0,53370336766825
SO49990;1;BK-M68S-46;jillian1;2012-10-07;2012-10-19;2012-10-14;Australia;Australia;Pacific;1;3881.22;310.50;51,7855;AUD;0,53370336766825
SO49987;1;BK-M68B-46;deanna22;2012-10-07;2012-10-19;2012-10-14;Australia;Australia;Pacific;1;3839.40;307.15;51,2275;AUD;0,53370336766825
SO50001;1;BK-M68S-38;michele22;2012-10-08;2012-10-20;2012-10-15;Australia;Australia;Pacific;1;3876.87;310.15;51,7855;AUD;0,534302201325069
SO50002;1;BK-R89R-44;jaime4;2012-10-08;2012-10-20;2012-10-15;Australia;Australia;Pacific;1;4572.97;365.84;61,0838;AUD;0,534302201325069
SO50003;1;BK-R50B-62;warren12;2012-10-08;2012-10-20;2012-10-15;Australia;Australia;Pacific;1;1465.44;117.24;19,5748;AUD;0,534302201325069
SO50008;1;BK-M68S-46;abby9;2012-10-09;2012-10-21;2012-10-16;Australia;Australia;Pacific;1;3881.01;310.48;51,7855;AUD;0,533731853116994
SO50007;1;BK-M68S-42;rosa6;2012-10-09;2012-10-21;2012-10-16;Australia;Australia;Pacific;1;3881.01;310.48;51,7855;AUD;0,533731853116994
SO50010;1;BK-R89R-48;jarrod2;2012-10-09;2012-10-21;2012-10-16;Australia;Australia;Pacific;1;4577.86;366.23;61,0838;AUD;0,533731853116994
SO50009;1;BK-R64Y-48;drew17;2012-10-09;2012-10-21;2012-10-16;Australia;Australia;Pacific;1;1874.42;149.95;25,0109;AUD;0,533731853116994
SO50026;1;BK-M68S-46;shawna19;2012-10-10;2012-10-22;2012-10-17;Australia;Australia;Pacific;1;3876.66;310.13;51,7855;AUD;0,534330750734705
SO50027;1;BK-R89R-58;martha1;2012-10-10;2012-10-22;2012-10-17;Australia;Australia;Pacific;1;4082.79;326.62;54,5391;AUD;0,534330750734705
SO50028;1;BK-R89B-58;monique16;2012-10-10;2012-10-22;2012-10-17;Australia;Australia;Pacific;1;4082.79;326.62;54,5391;AUD;0,534330750734705
SO50034;1;BK-M68S-42;jennifer84;2012-10-11;2012-10-23;2012-10-18;Australia;Australia;Pacific;1;3910.84;312.87;51,7855;AUD;0,529661016949153
SO50035;1;BK-R89B-44;latasha22;2012-10-11;2012-10-23;2012-10-18;Australia;Australia;Pacific;1;4118.79;329.50;54,5391;AUD;0,529661016949153
SO50040;1;BK-M68S-42;joel17;2012-10-12;2012-10-24;2012-10-19;Australia;Australia;Pacific;1;3910.01;312.80;51,7855;AUD;0,529773257045984
SO50044;1;BK-R89R-44;grant16;2012-10-12;2012-10-24;2012-10-19;Australia;Australia;Pacific;1;4612.07;368.97;61,0838;AUD;0,529773257045984
SO50045;1;BK-R50R-44;erica21;2012-10-12;2012-10-24;2012-10-19;Australia;Australia;Pacific;1;1477.97;118.24;19,5748;AUD;0,529773257045984
SO50050;1;BK-M68S-46;jay20;2012-10-13;2012-10-25;2012-10-20;Australia;Australia;Pacific;1;3912.70;313.02;51,7855;AUD;0,52940865053735
SO50051;1;BK-M68S-46;wesley5;2012-10-13;2012-10-25;2012-10-20;Australia;Australia;Pacific;1;3912.70;313.02;51,7855;AUD;0,52940865053735
SO50065;1;BK-M68B-38;valerie22;2012-10-14;2012-10-26;2012-10-21;Australia;Australia;Pacific;1;3854.76;308.38;51,2275;AUD;0,531575590048905
SO50060;1;BK-M68B-46;karl2;2012-10-14;2012-10-26;2012-10-21;Australia;Australia;Pacific;1;3854.76;308.38;51,2275;AUD;0,531575590048905
SO50061;1;BK-R89B-52;renee7;2012-10-14;2012-10-26;2012-10-21;Australia;Australia;Pacific;1;4103.96;328.32;54,5391;AUD;0,531575590048905
SO50062;1;BK-R89B-44;jessie1;2012-10-14;2012-10-26;2012-10-21;Australia;Australia;Pacific;1;4103.96;328.32;54,5391;AUD;0,531575590048905
SO50063;1;BK-R89R-58;lacey40;2012-10-14;2012-10-26;2012-10-21;Australia;Australia;Pacific;1;4103.96;328.32;54,5391;AUD;0,531575590048905
SO50066;1;BK-R89B-52;amy29;2012-10-14;2012-10-26;2012-10-21;Australia;Australia;Pacific;1;4103.96;328.32;54,5391;AUD;0,531575590048905
SO50064;1;BK-R89B-52;leonard3;2012-10-14;2012-10-26;2012-10-21;Australia;Australia;Pacific;1;4103.96;328.32;54,5391;AUD;0,531575590048905
SO50068;1;BK-R50B-44;marshall18;2012-10-14;2012-10-26;2012-10-21;Australia;Australia;Pacific;1;1472.96;117.84;19,5748;AUD;0,531575590048905
SO50067;1;BK-R50B-48;krystal9;2012-10-14;2012-10-26;2012-10-21;Australia;Australia;Pacific;1;1472.96;117.84;19,5748;AUD;0,531575590048905
SO50072;1;BK-M68B-46;derek1;2012-10-15;2012-10-27;2012-10-22;Australia;Australia;Pacific;1;3871.77;309.74;51,2275;AUD;0,529240539825351
SO50075;1;BK-M68S-46;jermaine16;2012-10-15;2012-10-27;2012-10-22;Australia;Australia;Pacific;1;3913.95;313.12;51,7855;AUD;0,529240539825351
SO50079;1;BK-R89B-58;jaclyn13;2012-10-15;2012-10-27;2012-10-22;Australia;Australia;Pacific;1;4122.06;329.76;54,5391;AUD;0,529240539825351
SO50076;1;BK-R89B-58;lydia16;2012-10-15;2012-10-27;2012-10-22;Australia;Australia;Pacific;1;4122.06;329.76;54,5391;AUD;0,529240539825351
SO50077;1;BK-R89R-44;anne18;2012-10-15;2012-10-27;2012-10-22;Australia;Australia;Pacific;1;4616.71;369.34;61,0838;AUD;0,529240539825351
SO50078;1;BK-R89R-52;jay45;2012-10-15;2012-10-27;2012-10-22;Australia;Australia;Pacific;1;4616.71;369.34;61,0838;AUD;0,529240539825351
SO50085;1;BK-R89B-44;teresa2;2012-10-16;2012-10-28;2012-10-23;Australia;Australia;Pacific;1;4122.06;329.76;54,5391;AUD;0,529240539825351
SO50086;1;BK-R89R-44;keith19;2012-10-16;2012-10-28;2012-10-23;Australia;Australia;Pacific;1;4616.71;369.34;61,0838;AUD;0,529240539825351
SO50095;1;BK-M68B-46;drew4;2012-10-17;2012-10-29;2012-10-24;Australia;Australia;Pacific;1;3878.94;310.32;51,2275;AUD;0,528262017960909
SO50094;1;BK-M68S-38;mathew0;2012-10-17;2012-10-29;2012-10-24;Australia;Australia;Pacific;1;3921.20;313.70;51,7855;AUD;0,528262017960909
SO50105;1;BK-R64Y-48;randy17;2012-10-19;2012-10-31;2012-10-26;Australia;Australia;Pacific;1;1919.84;153.59;25,0109;AUD;0,521104742053153
SO50106;1;BK-R50B-52;micheal6;2012-10-19;2012-10-31;2012-10-26;Australia;Australia;Pacific;1;1502.56;120.20;19,5748;AUD;0,521104742053153
SO50111;1;BK-R89B-52;carmen4;2012-10-20;2012-11-01;2012-10-27;Australia;Australia;Pacific;1;4186.85;334.95;54,5391;AUD;0,521050437682368
SO50112;1;BK-R50R-48;roberto13;2012-10-20;2012-11-01;2012-10-27;Australia;Australia;Pacific;1;1502.71;120.22;19,5748;AUD;0,521050437682368
SO50120;1;BK-M68S-38;george23;2012-10-21;2012-11-02;2012-10-28;Australia;Australia;Pacific;1;3966.77;317.34;51,7855;AUD;0,522193211488251
SO50121;1;BK-M68S-42;bryant20;2012-10-21;2012-11-02;2012-10-28;Australia;Australia;Pacific;1;3966.77;317.34;51,7855;AUD;0,522193211488251
SO50126;1;BK-M68S-46;derek7;2012-10-21;2012-11-02;2012-10-28;Australia;Australia;Pacific;1;3966.77;317.34;51,7855;AUD;0,522193211488251
SO50125;1;BK-M68B-38;frank16;2012-10-21;2012-11-02;2012-10-28;Australia;Australia;Pacific;1;3924.02;313.92;51,2275;AUD;0,522193211488251
SO50127;1;BK-R89R-52;marie29;2012-10-21;2012-11-02;2012-10-28;Australia;Australia;Pacific;1;4679.02;374.32;61,0838;AUD;0,522193211488251
SO50134;1;BK-M68S-42;tabitha24;2012-10-22;2012-11-03;2012-10-29;Australia;Australia;Pacific;1;3990.59;319.25;51,7855;AUD;0,51907604464054
SO50135;1;BK-M68S-42;jaime44;2012-10-22;2012-11-03;2012-10-29;Australia;Australia;Pacific;1;3990.59;319.25;51,7855;AUD;0,51907604464054
SO50139;1;BK-M68S-38;deanna12;2012-10-22;2012-11-03;2012-10-29;Australia;Australia;Pacific;1;3990.59;319.25;51,7855;AUD;0,51907604464054
SO50140;1;BK-R89R-44;luke17;2012-10-22;2012-11-03;2012-10-29;Australia;Australia;Pacific;1;4707.11;376.57;61,0838;AUD;0,51907604464054
SO50141;1;BK-R89R-48;robyn12;2012-10-22;2012-11-03;2012-10-29;Australia;Australia;Pacific;1;4707.11;376.57;61,0838;AUD;0,51907604464054
SO50142;1;BK-R50R-60;jon21;2012-10-22;2012-11-03;2012-10-29;Australia;Australia;Pacific;1;1508.43;120.67;19,5748;AUD;0,51907604464054
SO50149;1;BK-M68S-42;meagan12;2012-10-23;2012-11-04;2012-10-30;Australia;Australia;Pacific;1;3988.93;319.11;51,7855;AUD;0,519291686140105
