SalesOrderNumber;SalesOrderLineNumber;ProductId;CustomerUsername;OrderDate;DueDate;ShipDate;SalesTerritoryRegion;SalesTerritoryCountry;SalesTerritoryContinent;OrderQuantity;SalesAmount;TaxAmt;Freight;Currency;AverageRate
SO74466;3;BC-M005;luis16;2014-01-07;2014-01-19;2014-01-14;Canada;Canada;North America;1;9.99;0.80;0,2498;USD;1
SO74450;1;TI-R982;caleb25;2014-01-07;2014-01-19;2014-01-14;Canada;Canada;North America;1;32.60;2.61;0,815;USD;1
SO74450;2;TT-R982;caleb25;2014-01-07;2014-01-19;2014-01-14;Canada;Canada;North America;1;3.99;0.32;0,0998;USD;1
SO74450;3;GL-H102-S;caleb25;2014-01-07;2014-01-19;2014-01-14;Canada;Canada;North America;1;24.49;1.96;0,6123;USD;1
SO74458;1;FE-6654;teresa12;2014-01-07;2014-01-19;2014-01-14;United Kingdom;United Kingdom;Europe;1;21.98;1.76;0,5495;USD;1
SO74458;2;HL-U509-B;teresa12;2014-01-07;2014-01-19;2014-01-14;United Kingdom;United Kingdom;Europe;1;34.99;2.80;0,8748;USD;1
SO74451;3;HL-U509-R;austin21;2014-01-07;2014-01-19;2014-01-14;Canada;Canada;North America;1;34.99;2.80;0,8748;USD;1
SO74456;1;TT-M928;carlos6;2014-01-07;2014-01-19;2014-01-14;Southwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74456;2;PK-7098;carlos6;2014-01-07;2014-01-19;2014-01-14;Southwest;United States;North America;1;2.29;0.18;0,0573;USD;1
SO74456;3;RA-H123;carlos6;2014-01-07;2014-01-19;2014-01-14;Southwest;United States;North America;1;120.00;9.60;3,00;USD;1
SO74466;1;FE-6654;luis16;2014-01-07;2014-01-19;2014-01-14;Canada;Canada;North America;1;21.98;1.76;0,5495;USD;1
SO74466;2;WB-H098;luis16;2014-01-07;2014-01-19;2014-01-14;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74465;3;RA-H123;kristi27;2014-01-07;2014-01-19;2014-01-14;Southwest;United States;North America;1;120.00;9.60;3,00;USD;1
SO74460;1;TT-R982;cole18;2014-01-07;2014-01-19;2014-01-14;United Kingdom;United Kingdom;Europe;1;3.99;0.32;0,0998;USD;1
SO74460;2;TI-R982;cole18;2014-01-07;2014-01-19;2014-01-14;United Kingdom;United Kingdom;Europe;1;32.60;2.61;0,815;USD;1
SO74469;1;TI-M823;emma27;2014-01-07;2014-01-19;2014-01-14;Northwest;United States;North America;1;35.00;2.80;0,875;USD;1
SO74451;1;TI-R982;austin21;2014-01-07;2014-01-19;2014-01-14;Canada;Canada;North America;1;32.60;2.61;0,815;USD;1
SO74451;2;TT-R982;austin21;2014-01-07;2014-01-19;2014-01-14;Canada;Canada;North America;1;3.99;0.32;0,0998;USD;1
SO74447;2;TT-R982;charles15;2014-01-07;2014-01-19;2014-01-14;Canada;Canada;North America;1;3.99;0.32;0,0998;USD;1
SO74463;1;TI-T723;april8;2014-01-07;2014-01-19;2014-01-14;France;France;Europe;1;28.99;2.32;0,7248;USD;1
SO74463;2;TT-T092;april8;2014-01-07;2014-01-19;2014-01-14;France;France;Europe;1;4.99;0.40;0,1248;USD;1
SO74463;3;PK-7098;april8;2014-01-07;2014-01-19;2014-01-14;France;France;Europe;1;2.29;0.18;0,0573;USD;1
SO74465;1;TT-M928;kristi27;2014-01-07;2014-01-19;2014-01-14;Southwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74465;2;TI-M823;kristi27;2014-01-07;2014-01-19;2014-01-14;Southwest;United States;North America;1;35.00;2.80;0,875;USD;1
SO74479;1;TT-R982;emily1;2014-01-08;2014-01-20;2014-01-15;Southwest;United States;North America;1;3.99;0.32;0,0998;USD;1
SO74479;2;LJ-0192-S;emily1;2014-01-08;2014-01-20;2014-01-15;Southwest;United States;North America;1;49.99;4.00;1,2498;USD;1
SO74480;1;TI-R628;dalton37;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;24.99;2.00;0,6248;USD;1
SO74480;2;TT-R982;dalton37;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;3.99;0.32;0,0998;USD;1
SO74502;1;CA-1098;erika0;2014-01-08;2014-01-20;2014-01-15;France;France;Europe;1;8.99;0.72;0,2248;USD;1
SO74502;2;HL-U509-B;erika0;2014-01-08;2014-01-20;2014-01-15;France;France;Europe;1;34.99;2.80;0,8748;USD;1
SO74482;1;TI-R982;gabriel33;2014-01-08;2014-01-20;2014-01-15;Southwest;United States;North America;1;32.60;2.61;0,815;USD;1
SO74494;1;SH-W890-S;marco2;2014-01-08;2014-01-20;2014-01-15;France;France;Europe;1;69.99;5.60;1,7498;USD;1
SO74494;2;LJ-0192-S;marco2;2014-01-08;2014-01-20;2014-01-15;France;France;Europe;1;49.99;4.00;1,2498;USD;1
SO74491;3;LJ-0192-L;mason40;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;49.99;4.00;1,2498;USD;1
SO74490;1;TT-M928;taylor62;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74490;2;HL-U509;taylor62;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;34.99;2.80;0,8748;USD;1
SO74486;1;TI-M602;gavin0;2014-01-08;2014-01-20;2014-01-15;Northwest;United States;North America;1;29.99;2.40;0,7498;USD;1
SO74484;1;TT-R982;chloe87;2014-01-08;2014-01-20;2014-01-15;Northwest;United States;North America;1;3.99;0.32;0,0998;USD;1
SO74484;2;TI-R982;chloe87;2014-01-08;2014-01-20;2014-01-15;Northwest;United States;North America;1;32.60;2.61;0,815;USD;1
SO74483;3;PK-7098;jose11;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;2.29;0.18;0,0573;USD;1
SO74483;4;CL-9009;jose11;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;7.95;0.64;0,1988;USD;1
SO74496;1;WB-H098;cassidy7;2014-01-08;2014-01-20;2014-01-15;Germany;Germany;Europe;1;4.99;0.40;0,1248;USD;1
SO74496;2;HL-U509;cassidy7;2014-01-08;2014-01-20;2014-01-15;Germany;Germany;Europe;1;34.99;2.80;0,8748;USD;1
SO74491;1;TT-M928;mason40;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74491;2;FE-6654;mason40;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;21.98;1.76;0,5495;USD;1
SO74498;2;PK-7098;gretchen0;2014-01-08;2014-01-20;2014-01-15;France;France;Europe;1;2.29;0.18;0,0573;USD;1
SO74497;1;TI-M602;carolyn42;2014-01-08;2014-01-20;2014-01-15;United Kingdom;United Kingdom;Europe;1;29.99;2.40;0,7498;USD;1
SO74497;2;TT-M928;carolyn42;2014-01-08;2014-01-20;2014-01-15;United Kingdom;United Kingdom;Europe;1;4.99;0.40;0,1248;USD;1
SO74497;3;LJ-0192-S;carolyn42;2014-01-08;2014-01-20;2014-01-15;United Kingdom;United Kingdom;Europe;1;49.99;4.00;1,2498;USD;1
SO74483;1;TI-M267;jose11;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;24.99;2.00;0,6248;USD;1
SO74483;2;TT-M928;jose11;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74476;2;TT-T092;tabitha23;2014-01-08;2014-01-20;2014-01-15;Australia;Australia;Pacific;1;4.99;0.40;0,1248;USD;1
SO74481;1;TI-R982;caroline7;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;32.60;2.61;0,815;USD;1
SO74481;2;TT-R982;caroline7;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;3.99;0.32;0,0998;USD;1
SO74481;3;HL-U509-R;caroline7;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;34.99;2.80;0,8748;USD;1
SO74481;4;SO-R809-M;caroline7;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;8.99;0.72;0,2248;USD;1
SO74498;1;TT-R982;gretchen0;2014-01-08;2014-01-20;2014-01-15;France;France;Europe;1;3.99;0.32;0,0998;USD;1
SO74489;1;WB-H098;muniraju0;2014-01-08;2014-01-20;2014-01-15;Southwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74493;1;TT-M928;sarah43;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74493;2;HL-U509-B;sarah43;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;34.99;2.80;0,8748;USD;1
SO74500;1;TT-R982;valerie23;2014-01-08;2014-01-20;2014-01-15;France;France;Europe;1;3.99;0.32;0,0998;USD;1
SO74500;2;HL-U509;valerie23;2014-01-08;2014-01-20;2014-01-15;France;France;Europe;1;34.99;2.80;0,8748;USD;1
SO74476;1;TI-T723;tabitha23;2014-01-08;2014-01-20;2014-01-15;Australia;Australia;Pacific;1;28.99;2.32;0,7248;USD;1
SO74495;2;TI-M823;justin45;2014-01-08;2014-01-20;2014-01-15;Germany;Germany;Europe;1;35.00;2.80;0,875;USD;1
SO74495;3;PK-7098;justin45;2014-01-08;2014-01-20;2014-01-15;Germany;Germany;Europe;1;2.29;0.18;0,0573;USD;1
SO74473;1;TI-M602;thomas60;2014-01-08;2014-01-20;2014-01-15;Australia;Australia;Pacific;1;29.99;2.40;0,7498;USD;1
SO74473;2;SO-R809-M;thomas60;2014-01-08;2014-01-20;2014-01-15;Australia;Australia;Pacific;1;8.99;0.72;0,2248;USD;1
SO74485;1;TI-M602;samantha4;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;29.99;2.40;0,7498;USD;1
SO74485;2;SO-R809-L;samantha4;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;8.99;0.72;0,2248;USD;1
SO74499;3;HL-U509-B;felicia12;2014-01-08;2014-01-20;2014-01-15;United Kingdom;United Kingdom;Europe;1;34.99;2.80;0,8748;USD;1
SO74472;1;TI-M267;arturo39;2014-01-08;2014-01-20;2014-01-15;Australia;Australia;Pacific;1;24.99;2.00;0,6248;USD;1
SO74492;1;TT-M928;alexa9;2014-01-08;2014-01-20;2014-01-15;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74474;1;HL-U509-R;ricky14;2014-01-08;2014-01-20;2014-01-15;Australia;Australia;Pacific;1;34.99;2.80;0,8748;USD;1
SO74474;2;GL-H102-M;ricky14;2014-01-08;2014-01-20;2014-01-15;Australia;Australia;Pacific;1;24.49;1.96;0,6123;USD;1
SO74495;1;TT-M928;justin45;2014-01-08;2014-01-20;2014-01-15;Germany;Germany;Europe;1;4.99;0.40;0,1248;USD;1
SO74488;1;SH-W890-L;wyatt11;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;69.99;5.60;1,7498;USD;1
SO74487;1;TI-M602;jonathan24;2014-01-08;2014-01-20;2014-01-15;Canada;Canada;North America;1;29.99;2.40;0,7498;USD;1
SO74470;1;RA-H123;isabella86;2014-01-08;2014-01-20;2014-01-15;Northwest;United States;North America;1;120.00;9.60;3,00;USD;1
SO74475;1;TT-R982;nicole58;2014-01-08;2014-01-20;2014-01-15;Australia;Australia;Pacific;1;3.99;0.32;0,0998;USD;1
SO74499;1;TI-T723;felicia12;2014-01-08;2014-01-20;2014-01-15;United Kingdom;United Kingdom;Europe;1;28.99;2.32;0,7248;USD;1
SO74499;2;TT-T092;felicia12;2014-01-08;2014-01-20;2014-01-15;United Kingdom;United Kingdom;Europe;1;4.99;0.40;0,1248;USD;1
SO74478;1;PK-7098;angelica7;2014-01-08;2014-01-20;2014-01-15;Southwest;United States;North America;1;2.29;0.18;0,0573;USD;1
SO74477;1;HL-U509-R;emma40;2014-01-08;2014-01-20;2014-01-15;Northwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74501;1;TT-M928;courtney14;2014-01-08;2014-01-20;2014-01-15;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74501;2;TI-M823;courtney14;2014-01-08;2014-01-20;2014-01-15;Northwest;United States;North America;1;35.00;2.80;0,875;USD;1
SO74501;3;PK-7098;courtney14;2014-01-08;2014-01-20;2014-01-15;Northwest;United States;North America;1;2.29;0.18;0,0573;USD;1
SO74471;1;CL-9009;bailey33;2014-01-08;2014-01-20;2014-01-15;Northwest;United States;North America;1;7.95;0.64;0,1988;USD;1
SO74508;1;TT-R982;molly18;2014-01-09;2014-01-21;2014-01-16;Southwest;United States;North America;1;3.99;0.32;0,0998;USD;1
SO74508;2;HL-U509-B;molly18;2014-01-09;2014-01-21;2014-01-16;Southwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74508;3;GL-H102-M;molly18;2014-01-09;2014-01-21;2014-01-16;Southwest;United States;North America;1;24.49;1.96;0,6123;USD;1
SO74516;1;TI-M602;jason18;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;29.99;2.40;0,7498;USD;1
SO74516;2;TT-M928;jason18;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74516;3;ST-1401;jason18;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;159.00;12.72;3,975;USD;1
SO74510;3;HL-U509-B;abigail71;2014-01-09;2014-01-21;2014-01-16;Northwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74515;3;PK-7098;savannah16;2014-01-09;2014-01-21;2014-01-16;Southwest;United States;North America;1;2.29;0.18;0,0573;USD;1
SO74512;1;TI-T723;madison21;2014-01-09;2014-01-21;2014-01-16;Northwest;United States;North America;1;28.99;2.32;0,7248;USD;1
SO74512;2;TT-T092;madison21;2014-01-09;2014-01-21;2014-01-16;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74512;3;HL-U509-B;madison21;2014-01-09;2014-01-21;2014-01-16;Northwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74510;1;TI-R628;abigail71;2014-01-09;2014-01-21;2014-01-16;Northwest;United States;North America;1;24.99;2.00;0,6248;USD;1
SO74510;2;TT-R982;abigail71;2014-01-09;2014-01-21;2014-01-16;Northwest;United States;North America;1;3.99;0.32;0,0998;USD;1
SO74517;1;BC-M005;carly9;2014-01-09;2014-01-21;2014-01-16;Northwest;United States;North America;1;9.99;0.80;0,2498;USD;1
SO74527;1;WB-H098;leslie15;2014-01-09;2014-01-21;2014-01-16;Germany;Germany;Europe;1;4.99;0.40;0,1248;USD;1
SO74527;2;HL-U509-B;leslie15;2014-01-09;2014-01-21;2014-01-16;Germany;Germany;Europe;1;34.99;2.80;0,8748;USD;1
SO74528;1;WB-H098;bethany8;2014-01-09;2014-01-21;2014-01-16;United Kingdom;United Kingdom;Europe;1;4.99;0.40;0,1248;USD;1
SO74515;1;TI-M602;savannah16;2014-01-09;2014-01-21;2014-01-16;Southwest;United States;North America;1;29.99;2.40;0,7498;USD;1
SO74515;2;TT-M928;savannah16;2014-01-09;2014-01-21;2014-01-16;Southwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74506;3;SO-R809-M;joy12;2014-01-09;2014-01-21;2014-01-16;Australia;Australia;Pacific;1;8.99;0.72;0,2248;USD;1
SO74504;1;TI-M602;alberto18;2014-01-09;2014-01-21;2014-01-16;Australia;Australia;Pacific;1;29.99;2.40;0,7498;USD;1
SO74504;2;WB-H098;alberto18;2014-01-09;2014-01-21;2014-01-16;Australia;Australia;Pacific;1;4.99;0.40;0,1248;USD;1
SO74519;1;CA-1098;devin76;2014-01-09;2014-01-21;2014-01-16;Northwest;United States;North America;1;8.99;0.72;0,2248;USD;1
SO74519;2;SH-W890-L;devin76;2014-01-09;2014-01-21;2014-01-16;Northwest;United States;North America;1;69.99;5.60;1,7498;USD;1
SO74520;1;SH-W890-L;seth37;2014-01-09;2014-01-21;2014-01-16;Southwest;United States;North America;1;69.99;5.60;1,7498;USD;1
SO74521;1;SH-W890-S;philip1;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;69.99;5.60;1,7498;USD;1
SO74521;2;SO-R809-L;philip1;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;8.99;0.72;0,2248;USD;1
SO74505;1;TI-M602;jay15;2014-01-09;2014-01-21;2014-01-16;Australia;Australia;Pacific;1;29.99;2.40;0,7498;USD;1
SO74505;2;TT-M928;jay15;2014-01-09;2014-01-21;2014-01-16;Australia;Australia;Pacific;1;4.99;0.40;0,1248;USD;1
SO74506;1;TT-M928;joy12;2014-01-09;2014-01-21;2014-01-16;Australia;Australia;Pacific;1;4.99;0.40;0,1248;USD;1
SO74506;2;TI-M602;joy12;2014-01-09;2014-01-21;2014-01-16;Australia;Australia;Pacific;1;29.99;2.40;0,7498;USD;1
SO74513;1;TT-R982;morgan6;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;3.99;0.32;0,0998;USD;1
SO74513;2;TI-R982;morgan6;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;32.60;2.61;0,815;USD;1
SO74513;3;HL-U509-B;morgan6;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;34.99;2.80;0,8748;USD;1
SO74513;4;LJ-0192-M;morgan6;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;49.99;4.00;1,2498;USD;1
SO74518;1;SH-W890-L;shawn2;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;69.99;5.60;1,7498;USD;1
SO74507;1;SJ-0194-S;tasha21;2014-01-09;2014-01-21;2014-01-16;Australia;Australia;Pacific;1;53.99;4.32;1,3498;USD;1
SO74524;3;RA-H123;edwin1;2014-01-09;2014-01-21;2014-01-16;Germany;Germany;Europe;1;120.00;9.60;3,00;USD;1
SO74509;1;TT-R982;brianna20;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;3.99;0.32;0,0998;USD;1
SO74509;2;TI-R628;brianna20;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;24.99;2.00;0,6248;USD;1
SO74514;1;TI-R982;kevin47;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;32.60;2.61;0,815;USD;1
SO74514;2;PK-7098;kevin47;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;2.29;0.18;0,0573;USD;1
SO74523;1;TT-M928;isaac35;2014-01-09;2014-01-21;2014-01-16;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74531;2;HL-U509-R;antonio22;2014-01-09;2014-01-21;2014-01-16;Southwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74525;1;TT-R982;andrea11;2014-01-09;2014-01-21;2014-01-16;United Kingdom;United Kingdom;Europe;1;3.99;0.32;0,0998;USD;1
SO74525;2;TI-R982;andrea11;2014-01-09;2014-01-21;2014-01-16;United Kingdom;United Kingdom;Europe;1;32.60;2.61;0,815;USD;1
SO74525;3;ST-1401;andrea11;2014-01-09;2014-01-21;2014-01-16;United Kingdom;United Kingdom;Europe;1;159.00;12.72;3,975;USD;1
SO74524;1;TT-R982;edwin1;2014-01-09;2014-01-21;2014-01-16;Germany;Germany;Europe;1;3.99;0.32;0,0998;USD;1
SO74524;2;TI-R982;edwin1;2014-01-09;2014-01-21;2014-01-16;Germany;Germany;Europe;1;32.60;2.61;0,815;USD;1
SO74532;1;LJ-0192-L;sara2;2014-01-09;2014-01-21;2014-01-16;United Kingdom;United Kingdom;Europe;1;49.99;4.00;1,2498;USD;1
SO74532;2;CA-1098;sara2;2014-01-09;2014-01-21;2014-01-16;United Kingdom;United Kingdom;Europe;1;8.99;0.72;0,2248;USD;1
SO74526;1;TI-M602;wayne20;2014-01-09;2014-01-21;2014-01-16;France;France;Europe;1;29.99;2.40;0,7498;USD;1
SO74526;2;TT-M928;wayne20;2014-01-09;2014-01-21;2014-01-16;France;France;Europe;1;4.99;0.40;0,1248;USD;1
SO74526;3;HL-U509-R;wayne20;2014-01-09;2014-01-21;2014-01-16;France;France;Europe;1;34.99;2.80;0,8748;USD;1
SO74531;1;FE-6654;antonio22;2014-01-09;2014-01-21;2014-01-16;Southwest;United States;North America;1;21.98;1.76;0,5495;USD;1
SO74511;1;TT-R982;arturo14;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;3.99;0.32;0,0998;USD;1
SO74522;1;WB-H098;jill6;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74522;2;SJ-0194-S;jill6;2014-01-09;2014-01-21;2014-01-16;Canada;Canada;North America;1;53.99;4.32;1,3498;USD;1
SO74503;1;CL-9009;sarah42;2014-01-09;2014-01-21;2014-01-16;Southwest;United States;North America;1;7.95;0.64;0,1988;USD;1
SO74529;1;TI-M823;nicole32;2014-01-09;2014-01-21;2014-01-16;Northwest;United States;North America;1;35.00;2.80;0,875;USD;1
SO74530;1;TI-M823;seth67;2014-01-09;2014-01-21;2014-01-16;Southwest;United States;North America;1;35.00;2.80;0,875;USD;1
SO74538;1;TT-R982;jessica29;2014-01-10;2014-01-22;2014-01-17;Southwest;United States;North America;1;3.99;0.32;0,0998;USD;1
SO74538;2;PK-7098;jessica29;2014-01-10;2014-01-22;2014-01-17;Southwest;United States;North America;1;2.29;0.18;0,0573;USD;1
SO74536;1;PK-7098;sarah40;2014-01-10;2014-01-22;2014-01-17;Canada;Canada;North America;1;2.29;0.18;0,0573;USD;1
SO74548;1;TI-M823;ebony35;2014-01-10;2014-01-22;2014-01-17;Southeast;United States;North America;1;35.00;2.80;0,875;USD;1
SO74551;1;LJ-0192-M;kari21;2014-01-10;2014-01-22;2014-01-17;United Kingdom;United Kingdom;Europe;1;49.99;4.00;1,2498;USD;1
SO74540;1;TI-M267;kaitlyn38;2014-01-10;2014-01-22;2014-01-17;Canada;Canada;North America;1;24.99;2.00;0,6248;USD;1
SO74542;2;TT-M928;marcus31;2014-01-10;2014-01-22;2014-01-17;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74542;3;HL-U509;marcus31;2014-01-10;2014-01-22;2014-01-17;Northwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74539;1;TI-T723;brooke16;2014-01-10;2014-01-22;2014-01-17;Northwest;United States;North America;1;28.99;2.32;0,7248;USD;1
SO74535;1;SH-W890-M;sheila3;2014-01-10;2014-01-22;2014-01-17;Australia;Australia;Pacific;1;69.99;5.60;1,7498;USD;1
SO74535;2;SJ-0194-L;sheila3;2014-01-10;2014-01-22;2014-01-17;Australia;Australia;Pacific;1;53.99;4.32;1,3498;USD;1
SO74534;2;SJ-0194-M;emma67;2014-01-10;2014-01-22;2014-01-17;Australia;Australia;Pacific;1;53.99;4.32;1,3498;USD;1
SO74547;1;TI-R092;ebony17;2014-01-10;2014-01-22;2014-01-17;France;France;Europe;1;21.49;1.72;0,5373;USD;1
SO74547;2;TT-R982;ebony17;2014-01-10;2014-01-22;2014-01-17;France;France;Europe;1;3.99;0.32;0,0998;USD;1
SO74547;3;HL-U509-R;ebony17;2014-01-10;2014-01-22;2014-01-17;France;France;Europe;1;34.99;2.80;0,8748;USD;1
SO74547;4;LJ-0192-S;ebony17;2014-01-10;2014-01-22;2014-01-17;France;France;Europe;1;49.99;4.00;1,2498;USD;1
SO74542;1;TI-M267;marcus31;2014-01-10;2014-01-22;2014-01-17;Northwest;United States;North America;1;24.99;2.00;0,6248;USD;1
SO74546;1;TI-M267;marissa14;2014-01-10;2014-01-22;2014-01-17;Germany;Germany;Europe;1;24.99;2.00;0,6248;USD;1
SO74546;2;GL-H102-M;marissa14;2014-01-10;2014-01-22;2014-01-17;Germany;Germany;Europe;1;24.49;1.96;0,6123;USD;1
SO74533;1;TI-M602;mallory0;2014-01-10;2014-01-22;2014-01-17;Australia;Australia;Pacific;1;29.99;2.40;0,7498;USD;1
SO74533;2;PK-7098;mallory0;2014-01-10;2014-01-22;2014-01-17;Australia;Australia;Pacific;1;2.29;0.18;0,0573;USD;1
SO74543;1;WB-H098;jacob4;2014-01-10;2014-01-22;2014-01-17;Southwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74534;1;FE-6654;emma67;2014-01-10;2014-01-22;2014-01-17;Australia;Australia;Pacific;1;21.98;1.76;0,5495;USD;1
SO74544;2;FE-6654;hunter44;2014-01-10;2014-01-22;2014-01-17;Southwest;United States;North America;1;21.98;1.76;0,5495;USD;1
SO74541;1;TI-R982;jennifer76;2014-01-10;2014-01-22;2014-01-17;Canada;Canada;North America;1;32.60;2.61;0,815;USD;1
SO74541;2;TT-R982;jennifer76;2014-01-10;2014-01-22;2014-01-17;Canada;Canada;North America;1;3.99;0.32;0,0998;USD;1
SO74545;1;FE-6654;hunter57;2014-01-10;2014-01-22;2014-01-17;Northwest;United States;North America;1;21.98;1.76;0,5495;USD;1
SO74545;2;HL-U509-B;hunter57;2014-01-10;2014-01-22;2014-01-17;Northwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74545;3;GL-H102-M;hunter57;2014-01-10;2014-01-22;2014-01-17;Northwest;United States;North America;1;24.49;1.96;0,6123;USD;1
SO74540;2;TT-M928;kaitlyn38;2014-01-10;2014-01-22;2014-01-17;Canada;Canada;North America;1;4.99;0.40;0,1248;USD;1
SO74540;3;HL-U509-R;kaitlyn38;2014-01-10;2014-01-22;2014-01-17;Canada;Canada;North America;1;34.99;2.80;0,8748;USD;1
SO74550;1;CA-1098;armando9;2014-01-10;2014-01-22;2014-01-17;United Kingdom;United Kingdom;Europe;1;8.99;0.72;0,2248;USD;1
SO74537;1;RA-H123;james92;2014-01-10;2014-01-22;2014-01-17;Northwest;United States;North America;1;120.00;9.60;3,00;USD;1
SO74549;1;FE-6654;brent3;2014-01-10;2014-01-22;2014-01-17;Southwest;United States;North America;1;21.98;1.76;0,5495;USD;1
SO74544;1;CA-1098;hunter44;2014-01-10;2014-01-22;2014-01-17;Southwest;United States;North America;1;8.99;0.72;0,2248;USD;1
SO74561;1;RA-H123;luke18;2014-01-11;2014-01-23;2014-01-18;Canada;Canada;North America;1;120.00;9.60;3,00;USD;1
SO74557;1;BC-M005;cedric15;2014-01-11;2014-01-23;2014-01-18;Australia;Australia;Pacific;1;9.99;0.80;0,2498;USD;1
SO74557;2;WB-H098;cedric15;2014-01-11;2014-01-23;2014-01-18;Australia;Australia;Pacific;1;4.99;0.40;0,1248;USD;1
SO74557;3;SJ-0194-X;cedric15;2014-01-11;2014-01-23;2014-01-18;Australia;Australia;Pacific;1;53.99;4.32;1,3498;USD;1
SO74557;4;CA-1098;cedric15;2014-01-11;2014-01-23;2014-01-18;Australia;Australia;Pacific;1;8.99;0.72;0,2248;USD;1
SO74581;1;TT-M928;gabrielle58;2014-01-11;2014-01-23;2014-01-18;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74562;1;TI-R092;daniel3;2014-01-11;2014-01-23;2014-01-18;Southwest;United States;North America;1;21.49;1.72;0,5373;USD;1
SO74564;1;TI-M267;ian32;2014-01-11;2014-01-23;2014-01-18;Northwest;United States;North America;1;24.99;2.00;0,6248;USD;1
SO74564;2;TT-M928;ian32;2014-01-11;2014-01-23;2014-01-18;Northwest;United States;North America;1;4.99;0.40;0,1248;USD;1
SO74564;3;HL-U509-R;ian32;2014-01-11;2014-01-23;2014-01-18;Northwest;United States;North America;1;34.99;2.80;0,8748;USD;1
SO74564;4;LJ-0192-X;ian32;2014-01-11;2014-01-23;2014-01-18;Northwest;United States;North America;1;49.99;4.00;1,2498;USD;1
SO74578;1;TT-T092;kelvin40;2014-01-11;2014-01-23;2014-01-18;France;France;Europe;1;4.99;0.40;0,1248;USD;1
