SalesOrderNumber;SalesOrderLineNumber;ProductId;CustomerUsername;OrderDate;DueDate;ShipDate;SalesTerritoryRegion;SalesTerritoryCountry;SalesTerritoryContinent;OrderQuantity;SalesAmount;TaxAmt;Freight;Currency;AverageRate
SO45444;1;BK-R93R-62;claudia8;2011-08-15;2011-08-27;2011-08-22;Australia;Australia;Pacific;1;5993.96;479.52;89,4568;AUD;0,596979284818817
SO45445;1;BK-R93R-62;stacy13;2011-08-15;2011-08-27;2011-08-22;Australia;Australia;Pacific;1;5993.96;479.52;89,4568;AUD;0,596979284818817
SO45447;1;BK-R93R-52;gloria22;2011-08-16;2011-08-28;2011-08-23;Australia;Australia;Pacific;1;5993.96;479.52;89,4568;AUD;0,596979284818817
SO45448;1;BK-R50R-62;terrance15;2011-08-16;2011-08-28;2011-08-23;Australia;Australia;Pacific;1;1171.06;93.68;17,4775;AUD;0,596979284818817
SO45452;1;BK-R93R-56;cedric21;2011-08-17;2011-08-29;2011-08-24;Australia;Australia;Pacific;1;5997.54;479.80;89,4568;AUD;0,596623113179405
SO45458;1;BK-R93R-44;alvin33;2011-08-19;2011-08-31;2011-08-26;Australia;Australia;Pacific;1;5983.23;478.66;89,4568;AUD;0,598050355839962
SO45459;1;BK-R93R-62;brad10;2011-08-19;2011-08-31;2011-08-26;Australia;Australia;Pacific;1;5983.23;478.66;89,4568;AUD;0,598050355839962
SO45460;1;BK-R50B-60;julio10;2011-08-19;2011-08-31;2011-08-26;Australia;Australia;Pacific;1;1168.96;93.52;17,4775;AUD;0,598050355839962
SO45464;1;BK-R93R-56;alvin32;2011-08-20;2011-09-01;2011-08-27;Australia;Australia;Pacific;1;6071.25;485.70;89,4568;AUD;0,589379383509165
SO45465;1;BK-R50B-52;carlos15;2011-08-20;2011-09-01;2011-08-27;Australia;Australia;Pacific;1;1186.16;94.89;17,4775;AUD;0,589379383509165
SO45466;1;BK-R93R-44;meagan9;2011-08-21;2011-09-02;2011-08-28;Australia;Australia;Pacific;1;6063.74;485.10;89,4568;AUD;0,590109760415437
SO45472;1;BK-R93R-52;meredith17;2011-08-22;2011-09-03;2011-08-29;Australia;Australia;Pacific;1;6049.42;483.95;89,4568;AUD;0,59150597421034
SO45473;1;BK-R93R-62;tara5;2011-08-22;2011-09-03;2011-08-29;Australia;Australia;Pacific;1;6049.42;483.95;89,4568;AUD;0,59150597421034
SO45474;1;BK-R93R-62;carl20;2011-08-22;2011-09-03;2011-08-29;Australia;Australia;Pacific;1;6049.42;483.95;89,4568;AUD;0,59150597421034
SO45475;1;BK-R93R-52;alfredo20;2011-08-22;2011-09-03;2011-08-29;Australia;Australia;Pacific;1;6049.42;483.95;89,4568;AUD;0,59150597421034
SO45476;1;BK-R93R-56;wyatt2;2011-08-22;2011-09-03;2011-08-29;Australia;Australia;Pacific;1;6049.42;483.95;89,4568;AUD;0,59150597421034
SO45479;1;BK-R93R-52;sheena1;2011-08-23;2011-09-04;2011-08-30;Australia;Australia;Pacific;1;6049.42;483.95;89,4568;AUD;0,59150597421034
SO45481;1;BK-R93R-52;robin3;2011-08-23;2011-09-04;2011-08-30;Australia;Australia;Pacific;1;6049.42;483.95;89,4568;AUD;0,59150597421034
SO45480;1;BK-R93R-52;lawrence9;2011-08-23;2011-09-04;2011-08-30;Australia;Australia;Pacific;1;6049.42;483.95;89,4568;AUD;0,59150597421034
SO45487;1;BK-R93R-52;shawna14;2011-08-24;2011-09-05;2011-08-31;Australia;Australia;Pacific;1;6056.58;484.53;89,4568;AUD;0,590807042419946
SO45488;1;BK-R93R-44;martin5;2011-08-24;2011-09-05;2011-08-31;Australia;Australia;Pacific;1;6056.58;484.53;89,4568;AUD;0,590807042419946
SO45489;1;BK-R93R-62;stanley8;2011-08-24;2011-09-05;2011-08-31;Australia;Australia;Pacific;1;6056.58;484.53;89,4568;AUD;0,590807042419946
SO45494;1;BK-R93R-62;kari18;2011-08-25;2011-09-06;2011-09-01;Australia;Australia;Pacific;1;6045.49;483.64;89,4568;AUD;0,591891092039065
SO45495;1;BK-R50B-52;krystal15;2011-08-25;2011-09-06;2011-09-01;Australia;Australia;Pacific;1;1181.13;94.49;17,4775;AUD;0,591891092039065
SO45505;1;BK-R93R-52;carla13;2011-08-26;2011-09-07;2011-09-02;Australia;Australia;Pacific;1;6092.00;487.36;89,4568;AUD;0,587371512481645
SO45506;1;BK-R93R-44;franklin12;2011-08-26;2011-09-07;2011-09-02;Australia;Australia;Pacific;1;6092.00;487.36;89,4568;AUD;0,587371512481645
SO45507;1;BK-R93R-56;stefanie8;2011-08-26;2011-09-07;2011-09-02;Australia;Australia;Pacific;1;6092.00;487.36;89,4568;AUD;0,587371512481645
SO45515;1;BK-R93R-62;bridget1;2011-08-28;2011-09-09;2011-09-04;Australia;Australia;Pacific;1;6130.29;490.42;89,4568;AUD;0,583703011907541
SO45585;1;BK-M82B-48;isaiah6;2011-08-29;2011-09-10;2011-09-05;Australia;Australia;Pacific;1;5783.05;462.64;84,3748;AUD;0,583600817041144
SO45584;1;BK-R50B-62;ronald9;2011-08-29;2011-09-10;2011-09-05;Australia;Australia;Pacific;1;1197.90;95.83;17,4775;AUD;0,583600817041144
SO45592;1;BK-M82S-42;orlando5;2011-08-30;2011-09-11;2011-09-06;Australia;Australia;Pacific;1;5828.60;466.29;84,9998;AUD;0,583328472262731
SO45590;1;BK-R93R-44;roger16;2011-08-30;2011-09-11;2011-09-06;Australia;Australia;Pacific;1;6134.23;490.74;89,4568;AUD;0,583328472262731
SO45589;1;BK-R93R-56;christy4;2011-08-30;2011-09-11;2011-09-06;Australia;Australia;Pacific;1;6134.23;490.74;89,4568;AUD;0,583328472262731
SO45591;1;BK-R50R-44;sebastian5;2011-08-30;2011-09-11;2011-09-06;Australia;Australia;Pacific;1;1198.46;95.88;17,4775;AUD;0,583328472262731
SO45601;1;BK-M82B-38;orlando18;2011-08-31;2011-09-12;2011-09-07;Australia;Australia;Pacific;1;5781.02;462.48;84,3748;AUD;0,583805242571078
SO45600;1;BK-R93R-52;holly17;2011-08-31;2011-09-12;2011-09-07;Australia;Australia;Pacific;1;6129.22;490.34;89,4568;AUD;0,583805242571078
SO45599;1;BK-R93R-48;danny23;2011-08-31;2011-09-12;2011-09-07;Australia;Australia;Pacific;1;6129.22;490.34;89,4568;AUD;0,583805242571078
SO45608;1;BK-M82B-42;frank26;2011-09-01;2011-09-13;2011-09-08;Australia;Australia;Pacific;1;5733.43;458.67;84,3748;AUD;0,588650812338121
SO45606;1;BK-R93R-48;devon0;2011-09-01;2011-09-13;2011-09-08;Australia;Australia;Pacific;1;6078.77;486.30;89,4568;AUD;0,588650812338121
SO45607;1;BK-R50R-52;louis34;2011-09-01;2011-09-13;2011-09-08;Australia;Australia;Pacific;1;1187.63;95.01;17,4775;AUD;0,588650812338121
SO45621;1;BK-M82S-44;clayton34;2011-09-03;2011-09-15;2011-09-10;Australia;Australia;Pacific;1;5900.68;472.05;84,9998;AUD;0,576202823393835
SO45619;1;BK-R93R-44;alex42;2011-09-03;2011-09-15;2011-09-10;Australia;Australia;Pacific;1;6210.09;496.81;89,4568;AUD;0,576202823393835
SO45620;1;BK-R93R-56;roy27;2011-09-03;2011-09-15;2011-09-10;Australia;Australia;Pacific;1;6210.09;496.81;89,4568;AUD;0,576202823393835
SO45629;1;BK-M82S-48;julio23;2011-09-04;2011-09-16;2011-09-11;Australia;Australia;Pacific;1;5834.04;466.72;84,9998;AUD;0,582784544553878
SO45630;1;BK-M82B-48;brenda25;2011-09-04;2011-09-16;2011-09-11;Australia;Australia;Pacific;1;5791.15;463.29;84,3748;AUD;0,582784544553878
SO45628;1;BK-R93R-56;casey33;2011-09-04;2011-09-16;2011-09-11;Australia;Australia;Pacific;1;6139.95;491.20;89,4568;AUD;0,582784544553878
SO45634;1;BK-R93R-56;edwin8;2011-09-05;2011-09-17;2011-09-12;Australia;Australia;Pacific;1;6104.89;488.39;89,4568;AUD;0,586132114178536
SO45639;1;BK-R93R-44;derek9;2011-09-06;2011-09-18;2011-09-13;Australia;Australia;Pacific;1;6104.89;488.39;89,4568;AUD;0,586132114178536
SO45640;1;BK-R93R-44;gloria8;2011-09-06;2011-09-18;2011-09-13;Australia;Australia;Pacific;1;6104.89;488.39;89,4568;AUD;0,586132114178536
SO45648;1;BK-R93R-48;warren24;2011-09-08;2011-09-20;2011-09-15;Australia;Australia;Pacific;1;6115.62;489.25;89,4568;AUD;0,585103270727283
SO45653;1;BK-M82S-48;jessie36;2011-09-09;2011-09-21;2011-09-16;Australia;Australia;Pacific;1;5813.98;465.12;84,9998;AUD;0,584795321637427
SO45651;1;BK-R93R-44;tasha12;2011-09-09;2011-09-21;2011-09-16;Australia;Australia;Pacific;1;6118.84;489.51;89,4568;AUD;0,584795321637427
SO45652;1;BK-R50B-60;nathaniel1;2011-09-09;2011-09-21;2011-09-16;Australia;Australia;Pacific;1;1195.46;95.64;17,4775;AUD;0,584795321637427
SO45663;1;BK-M82S-48;stacy6;2011-09-10;2011-09-22;2011-09-17;Australia;Australia;Pacific;1;5750.06;460.01;84,9998;AUD;0,591296121097446
SO45662;1;BK-M82B-44;gabriella1;2011-09-10;2011-09-22;2011-09-17;Australia;Australia;Pacific;1;5707.78;456.62;84,3748;AUD;0,591296121097446
SO45660;1;BK-R93R-48;clarence40;2011-09-10;2011-09-22;2011-09-17;Australia;Australia;Pacific;1;6051.57;484.13;89,4568;AUD;0,591296121097446
SO45661;1;BK-R50B-52;karla18;2011-09-10;2011-09-22;2011-09-17;Australia;Australia;Pacific;1;1182.31;94.59;17,4775;AUD;0,591296121097446
SO45667;1;BK-R93R-56;arthur16;2011-09-11;2011-09-23;2011-09-18;Australia;Australia;Pacific;1;6082.34;486.59;89,4568;AUD;0,588304506412519
SO45676;1;BK-M82B-42;marc15;2011-09-12;2011-09-24;2011-09-19;Australia;Australia;Pacific;1;5741.87;459.35;84,3748;AUD;0,587785810850526
SO45677;1;BK-M82B-38;dustin16;2011-09-12;2011-09-24;2011-09-19;Australia;Australia;Pacific;1;5741.87;459.35;84,3748;AUD;0,587785810850526
SO45673;1;BK-R93R-48;amy14;2011-09-12;2011-09-24;2011-09-19;Australia;Australia;Pacific;1;6087.71;487.02;89,4568;AUD;0,587785810850526
SO45674;1;BK-R93R-56;lacey33;2011-09-12;2011-09-24;2011-09-19;Australia;Australia;Pacific;1;6087.71;487.02;89,4568;AUD;0,587785810850526
SO45675;1;BK-R50B-48;toni2;2011-09-12;2011-09-24;2011-09-19;Australia;Australia;Pacific;1;1189.38;95.15;17,4775;AUD;0,587785810850526
SO45681;1;BK-R93R-56;gloria7;2011-09-13;2011-09-25;2011-09-20;Australia;Australia;Pacific;1;6071.97;485.76;89,4568;AUD;0,589309918085921
SO45682;1;BK-R93R-48;ronnie9;2011-09-13;2011-09-25;2011-09-20;Australia;Australia;Pacific;1;6071.97;485.76;89,4568;AUD;0,589309918085921
SO45691;1;BK-M82S-38;angela7;2011-09-14;2011-09-26;2011-09-21;Australia;Australia;Pacific;1;5773.18;461.85;84,9998;AUD;0,588928150765607
SO45689;1;BK-R93R-48;ricky11;2011-09-14;2011-09-26;2011-09-21;Australia;Australia;Pacific;1;6075.90;486.07;89,4568;AUD;0,588928150765607
SO45690;1;BK-R93R-62;erika6;2011-09-14;2011-09-26;2011-09-21;Australia;Australia;Pacific;1;6075.90;486.07;89,4568;AUD;0,588928150765607
SO45703;1;BK-R93R-62;darryl4;2011-09-16;2011-09-28;2011-09-23;Australia;Australia;Pacific;1;6187.90;495.03;89,4568;AUD;0,578268663621118
SO45712;1;BK-M82S-44;meagan8;2011-09-17;2011-09-29;2011-09-24;Australia;Australia;Pacific;1;5828.60;466.29;84,9998;AUD;0,583328472262731
SO45707;1;BK-M82S-42;kaylee18;2011-09-17;2011-09-29;2011-09-24;Australia;Australia;Pacific;1;5828.60;466.29;84,9998;AUD;0,583328472262731
SO45711;1;BK-R93R-52;mariah7;2011-09-17;2011-09-29;2011-09-24;Australia;Australia;Pacific;1;6134.23;490.74;89,4568;AUD;0,583328472262731
SO45708;1;BK-R93R-52;ruben3;2011-09-17;2011-09-29;2011-09-24;Australia;Australia;Pacific;1;6134.23;490.74;89,4568;AUD;0,583328472262731
SO45709;1;BK-R93R-52;tina10;2011-09-17;2011-09-29;2011-09-24;Australia;Australia;Pacific;1;6134.23;490.74;89,4568;AUD;0,583328472262731
SO45710;1;BK-R93R-62;geoffrey13;2011-09-17;2011-09-29;2011-09-24;Australia;Australia;Pacific;1;6134.23;490.74;89,4568;AUD;0,583328472262731
SO45715;1;BK-R93R-62;rosa16;2011-09-18;2011-09-30;2011-09-25;Australia;Australia;Pacific;1;6108.46;488.68;89,4568;AUD;0,585788764571496
SO45716;1;BK-R93R-62;tony10;2011-09-18;2011-09-30;2011-09-25;Australia;Australia;Pacific;1;6108.46;488.68;89,4568;AUD;0,585788764571496
SO45721;1;BK-M82S-42;candace12;2011-09-19;2011-10-01;2011-09-26;Australia;Australia;Pacific;1;5806.16;464.49;84,9998;AUD;0,585582947824559
SO45722;1;BK-M82B-48;rafael27;2011-09-19;2011-10-01;2011-09-26;Australia;Australia;Pacific;1;5763.47;461.08;84,3748;AUD;0,585582947824559
SO45720;1;BK-R93R-52;tina20;2011-09-19;2011-10-01;2011-09-26;Australia;Australia;Pacific;1;6110.61;488.85;89,4568;AUD;0,585582947824559
SO45727;1;BK-M82B-44;nichole0;2011-09-20;2011-10-02;2011-09-27;Australia;Australia;Pacific;1;5774.27;461.94;84,3748;AUD;0,584487696533988
SO45738;1;BK-M82S-44;byron12;2011-09-21;2011-10-03;2011-09-28;Australia;Australia;Pacific;1;5803.78;464.30;84,9998;AUD;0,585823081429408
SO45739;1;BK-M82B-38;kate18;2011-09-21;2011-10-03;2011-09-28;Australia;Australia;Pacific;1;5761.11;460.89;84,3748;AUD;0,585823081429408
SO45735;1;BK-R93R-56;cristina15;2011-09-21;2011-10-03;2011-09-28;Australia;Australia;Pacific;1;6108.11;488.65;89,4568;AUD;0,585823081429408
SO45736;1;BK-R93R-62;phil0;2011-09-21;2011-10-03;2011-09-28;Australia;Australia;Pacific;1;6108.11;488.65;89,4568;AUD;0,585823081429408
SO45737;1;BK-R93R-44;jay23;2011-09-21;2011-10-03;2011-09-28;Australia;Australia;Pacific;1;6108.11;488.65;89,4568;AUD;0,585823081429408
SO45744;1;BK-M82B-48;ann23;2011-09-22;2011-10-04;2011-09-29;Australia;Australia;Pacific;1;5750.98;460.08;84,3748;AUD;0,586854460093897
SO45742;1;BK-R93R-48;andy19;2011-09-22;2011-10-04;2011-09-29;Australia;Australia;Pacific;1;6097.37;487.79;89,4568;AUD;0,586854460093897
SO45743;1;BK-R93R-52;timothy37;2011-09-22;2011-10-04;2011-09-29;Australia;Australia;Pacific;1;6097.37;487.79;89,4568;AUD;0,586854460093897
SO45740;1;BK-R93R-56;robin14;2011-09-22;2011-10-04;2011-09-29;Australia;Australia;Pacific;1;6097.37;487.79;89,4568;AUD;0,586854460093897
SO45741;1;BK-R93R-56;kristen17;2011-09-22;2011-10-04;2011-09-29;Australia;Australia;Pacific;1;6097.37;487.79;89,4568;AUD;0,586854460093897
SO45752;1;BK-R93R-56;hector12;2011-09-23;2011-10-05;2011-09-30;Australia;Australia;Pacific;1;6140.67;491.25;89,4568;AUD;0,582716624905309
SO45753;1;BK-R93R-44;abby17;2011-09-23;2011-10-05;2011-09-30;Australia;Australia;Pacific;1;6140.67;491.25;89,4568;AUD;0,582716624905309
SO45764;1;BK-R93R-62;douglas23;2011-09-25;2011-10-07;2011-10-02;Australia;Australia;Pacific;1;6151.05;492.08;89,4568;AUD;0,58173356602676
SO45763;1;BK-R93R-56;tabitha26;2011-09-25;2011-10-07;2011-10-02;Australia;Australia;Pacific;1;6151.05;492.08;89,4568;AUD;0,58173356602676
SO45770;1;BK-R93R-44;susan34;2011-09-26;2011-10-08;2011-10-03;Australia;Australia;Pacific;1;6176.81;494.14;89,4568;AUD;0,579307148650214
SO45772;1;BK-R93R-52;olivia42;2011-09-27;2011-10-09;2011-10-04;Australia;Australia;Pacific;1;6171.80;493.74;89,4568;AUD;0,579777365491651
SO45773;1;BK-R93R-44;niñia0;2011-09-27;2011-10-09;2011-10-04;Australia;Australia;Pacific;1;6171.80;493.74;89,4568;AUD;0,579777365491651
SO45777;1;BK-M82S-44;sarah18;2011-09-28;2011-10-10;2011-10-05;Australia;Australia;Pacific;1;5873.48;469.88;84,9998;AUD;0,578871201157742
SO45819;1;BK-R93R-48;george21;2011-09-29;2011-10-11;2011-10-06;Australia;Australia;Pacific;1;6150.69;492.06;89,4568;AUD;0,581767409389726
SO45820;1;BK-R50B-48;shawn6;2011-09-29;2011-10-11;2011-10-06;Australia;Australia;Pacific;1;1201.68;96.13;17,4775;AUD;0,581767409389726
SO45822;1;BK-R93R-48;mindy9;2011-09-30;2011-10-12;2011-10-07;Australia;Australia;Pacific;1;6142.10;491.37;89,4568;AUD;0,582580833090591
SO45823;1;BK-R93R-44;veronica1;2011-09-30;2011-10-12;2011-10-07;Australia;Australia;Pacific;1;6142.10;491.37;89,4568;AUD;0,582580833090591
SO45832;1;BK-M82B-48;joe14;2011-10-01;2011-10-13;2011-10-08;Australia;Australia;Pacific;1;5716.56;457.32;84,3748;AUD;0,590388475616956
SO45830;1;BK-R93R-56;jamie21;2011-10-01;2011-10-13;2011-10-08;Australia;Australia;Pacific;1;6060.87;484.87;89,4568;AUD;0,590388475616956
SO45831;1;BK-R93R-52;rodney11;2011-10-01;2011-10-13;2011-10-08;Australia;Australia;Pacific;1;6060.87;484.87;89,4568;AUD;0,590388475616956
SO45829;1;BK-R93R-62;darren7;2011-10-01;2011-10-13;2011-10-08;Australia;Australia;Pacific;1;6060.87;484.87;89,4568;AUD;0,590388475616956
SO45839;1;BK-M82B-42;philip17;2011-10-02;2011-10-14;2011-10-09;Australia;Australia;Pacific;1;5695.30;455.62;84,3748;AUD;0,592592592592593
SO45838;1;BK-R93R-44;gina13;2011-10-02;2011-10-14;2011-10-09;Australia;Australia;Pacific;1;6038.33;483.07;89,4568;AUD;0,592592592592593
SO45849;1;BK-R93R-48;raul6;2011-10-04;2011-10-16;2011-10-11;Australia;Australia;Pacific;1;6064.81;485.18;89,4568;AUD;0,59000531004779
SO45857;1;BK-M82B-48;warren2;2011-10-05;2011-10-17;2011-10-12;Australia;Australia;Pacific;1;5713.52;457.08;84,3748;AUD;0,59070234508831
SO45858;1;BK-M82B-44;dorothy3;2011-10-05;2011-10-17;2011-10-12;Australia;Australia;Pacific;1;5713.52;457.08;84,3748;AUD;0,59070234508831
SO45856;1;BK-R93R-44;kristina17;2011-10-05;2011-10-17;2011-10-12;Australia;Australia;Pacific;1;6057.65;484.61;89,4568;AUD;0,59070234508831
SO45864;1;BK-R93R-44;katrina13;2011-10-07;2011-10-19;2011-10-14;Australia;Australia;Pacific;1;6162.85;493.03;89,4568;AUD;0,580618939789816
SO45865;1;BK-R93R-48;riley39;2011-10-07;2011-10-19;2011-10-14;Australia;Australia;Pacific;1;6162.85;493.03;89,4568;AUD;0,580618939789816
SO45871;1;BK-R50R-44;dana10;2011-10-08;2011-10-20;2011-10-15;Australia;Australia;Pacific;1;1224.33;97.95;17,4775;AUD;0,571004396733855
SO45877;1;BK-M82B-48;jaclyn21;2011-10-09;2011-10-21;2011-10-16;Australia;Australia;Pacific;1;5898.13;471.85;84,3748;AUD;0,572213321126116
SO45876;1;BK-R93R-56;brittney0;2011-10-09;2011-10-21;2011-10-16;Australia;Australia;Pacific;1;6253.38;500.27;89,4568;AUD;0,572213321126116
SO45875;1;BK-R93R-62;christopher11;2011-10-09;2011-10-21;2011-10-16;Australia;Australia;Pacific;1;6253.38;500.27;89,4568;AUD;0,572213321126116
SO45889;1;BK-M82B-44;adrienne1;2011-10-10;2011-10-22;2011-10-17;Australia;Australia;Pacific;1;5879.23;470.34;84,3748;AUD;0,574052812858783
SO45888;1;BK-R93R-62;valerie2;2011-10-10;2011-10-22;2011-10-17;Australia;Australia;Pacific;1;6233.35;498.67;89,4568;AUD;0,574052812858783
SO45892;1;BK-R93R-48;valerie25;2011-10-11;2011-10-23;2011-10-18;Australia;Australia;Pacific;1;6244.80;499.58;89,4568;AUD;0,573000229200092
SO45908;1;BK-M82S-48;kaylee35;2011-10-13;2011-10-25;2011-10-20;Australia;Australia;Pacific;1;5951.34;476.11;84,9998;AUD;0,571297989031079
SO45909;1;BK-M82B-42;jenny21;2011-10-13;2011-10-25;2011-10-20;Australia;Australia;Pacific;1;5907.58;472.61;84,3748;AUD;0,571297989031079
SO45905;1;BK-R93R-44;rafael23;2011-10-13;2011-10-25;2011-10-20;Australia;Australia;Pacific;1;6263.40;501.07;89,4568;AUD;0,571297989031079
SO45906;1;BK-R93R-48;ernest14;2011-10-13;2011-10-25;2011-10-20;Australia;Australia;Pacific;1;6263.40;501.07;89,4568;AUD;0,571297989031079
SO45907;1;BK-R93R-62;trisha22;2011-10-13;2011-10-25;2011-10-20;Australia;Australia;Pacific;1;6263.40;501.07;89,4568;AUD;0,571297989031079
SO45904;1;BK-R93R-44;cesar13;2011-10-13;2011-10-25;2011-10-20;Australia;Australia;Pacific;1;6263.40;501.07;89,4568;AUD;0,571297989031079
SO45914;1;BK-M82B-42;virginia21;2011-10-14;2011-10-26;2011-10-21;Australia;Australia;Pacific;1;5925.81;474.06;84,3748;AUD;0,569540949994305
SO45915;1;BK-M82S-48;jaclyn40;2011-10-14;2011-10-26;2011-10-21;Australia;Australia;Pacific;1;5969.70;477.58;84,9998;AUD;0,569540949994305
SO45916;1;BK-M82S-44;sharon4;2011-10-14;2011-10-26;2011-10-21;Australia;Australia;Pacific;1;5969.70;477.58;84,9998;AUD;0,569540949994305
SO45925;1;BK-M82S-48;george25;2011-10-15;2011-10-27;2011-10-22;Australia;Australia;Pacific;1;5907.14;472.57;84,9998;AUD;0,575572694831357
SO45932;1;BK-R93R-62;scott10;2011-10-16;2011-10-28;2011-10-23;Australia;Australia;Pacific;1;6206.51;496.52;89,4568;AUD;0,576535024502739
SO45931;1;BK-R93R-62;tasha8;2011-10-16;2011-10-28;2011-10-23;Australia;Australia;Pacific;1;6206.51;496.52;89,4568;AUD;0,576535024502739
SO45946;1;BK-M82B-44;meagan11;2011-10-18;2011-10-30;2011-10-25;Australia;Australia;Pacific;1;5859.32;468.75;84,3748;AUD;0,576003686423593
SO45947;1;BK-M82B-48;dawn7;2011-10-18;2011-10-30;2011-10-25;Australia;Australia;Pacific;1;5859.32;468.75;84,3748;AUD;0,576003686423593
SO45941;1;BK-R93R-62;marshall28;2011-10-18;2011-10-30;2011-10-25;Australia;Australia;Pacific;1;6212.23;496.98;89,4568;AUD;0,576003686423593
SO45942;1;BK-R93R-48;colleen19;2011-10-18;2011-10-30;2011-10-25;Australia;Australia;Pacific;1;6212.23;496.98;89,4568;AUD;0,576003686423593
SO45943;1;BK-R93R-62;kaylee2;2011-10-18;2011-10-30;2011-10-25;Australia;Australia;Pacific;1;6212.23;496.98;89,4568;AUD;0,576003686423593
SO45944;1;BK-R93R-48;sharon23;2011-10-18;2011-10-30;2011-10-25;Australia;Australia;Pacific;1;6212.23;496.98;89,4568;AUD;0,576003686423593
SO45940;1;BK-R93R-52;dawn45;2011-10-18;2011-10-30;2011-10-25;Australia;Australia;Pacific;1;6212.23;496.98;89,4568;AUD;0,576003686423593
SO45945;1;BK-R50R-62;orlando10;2011-10-18;2011-10-30;2011-10-25;Australia;Australia;Pacific;1;1213.70;97.10;17,4775;AUD;0,576003686423593
SO45951;1;BK-M82B-38;rachael18;2011-10-19;2011-10-31;2011-10-26;Australia;Australia;Pacific;1;5850.88;468.07;84,3748;AUD;0,576834333179511
SO45952;1;BK-M82S-48;randy14;2011-10-19;2011-10-31;2011-10-26;Australia;Australia;Pacific;1;5894.22;471.54;84,9998;AUD;0,576834333179511
SO45949;1;BK-R93R-62;tanya1;2011-10-19;2011-10-31;2011-10-26;Australia;Australia;Pacific;1;6203.29;496.26;89,4568;AUD;0,576834333179511
SO45950;1;BK-R93R-48;george22;2011-10-19;2011-10-31;2011-10-26;Australia;Australia;Pacific;1;6203.29;496.26;89,4568;AUD;0,576834333179511
SO45956;1;BK-R93R-48;janet21;2011-10-20;2011-11-01;2011-10-27;Australia;Australia;Pacific;1;6220.11;497.61;89,4568;AUD;0,575274693666226
SO45966;1;BK-M82S-42;brandy6;2011-10-21;2011-11-02;2011-10-28;Australia;Australia;Pacific;1;5980.24;478.42;84,9998;AUD;0,568537153903008
SO45964;1;BK-R93R-62;ioannis0;2011-10-21;2011-11-02;2011-10-28;Australia;Australia;Pacific;1;6293.82;503.51;89,4568;AUD;0,568537153903008
SO45962;1;BK-R93R-62;louis38;2011-10-21;2011-11-02;2011-10-28;Australia;Australia;Pacific;1;6293.82;503.51;89,4568;AUD;0,568537153903008
SO45963;1;BK-R93R-62;anna22;2011-10-21;2011-11-02;2011-10-28;Australia;Australia;Pacific;1;6293.82;503.51;89,4568;AUD;0,568537153903008
SO45965;1;BK-R50R-58;colin33;2011-10-21;2011-11-02;2011-10-28;Australia;Australia;Pacific;1;1229.64;98.37;17,4775;AUD;0,568537153903008
SO45970;1;BK-M82B-38;antonio10;2011-10-22;2011-11-03;2011-10-29;Australia;Australia;Pacific;1;5973.39;477.87;84,3748;AUD;0,565003672523871
SO45969;1;BK-R93R-62;jay14;2011-10-22;2011-11-03;2011-10-29;Australia;Australia;Pacific;1;6333.18;506.65;89,4568;AUD;0,565003672523871
SO45978;1;BK-M82B-44;latasha7;2011-10-23;2011-11-04;2011-10-30;Australia;Australia;Pacific;1;6037.18;482.97;84,3748;AUD;0,559033989266547
SO45977;1;BK-R93R-52;shawn17;2011-10-23;2011-11-04;2011-10-30;Australia;Australia;Pacific;1;6400.81;512.06;89,4568;AUD;0,559033989266547
SO45976;1;BK-R93R-56;jill30;2011-10-23;2011-11-04;2011-10-30;Australia;Australia;Pacific;1;6400.81;512.06;89,4568;AUD;0,559033989266547
SO45982;1;BK-R93R-62;kristine14;2011-10-24;2011-11-05;2011-10-31;Australia;Australia;Pacific;1;6433.01;514.64;89,4568;AUD;0,556235398820781
SO45991;1;BK-M82B-48;audrey19;2011-10-25;2011-11-06;2011-11-01;Australia;Australia;Pacific;1;6076.67;486.13;84,3748;AUD;0,555401277422938
SO45998;1;BK-R50B-52;carly20;2011-10-26;2011-11-07;2011-11-02;Australia;Australia;Pacific;1;1258.73;100.70;17,4775;AUD;0,555401277422938
SO46008;1;BK-M82B-38;rachael5;2011-10-27;2011-11-08;2011-11-03;Australia;Australia;Pacific;1;6014.91;481.19;84,3748;AUD;0,561104253170239
SO46009;1;BK-M82S-38;roy40;2011-10-27;2011-11-08;2011-11-03;Australia;Australia;Pacific;1;6059.46;484.76;84,9998;AUD;0,561104253170239
SO46007;1;BK-R93R-48;wendy17;2011-10-27;2011-11-08;2011-11-03;Australia;Australia;Pacific;1;6377.19;510.18;89,4568;AUD;0,561104253170239
SO46006;1;BK-R93R-52;cesar2;2011-10-27;2011-11-08;2011-11-03;Australia;Australia;Pacific;1;6377.19;510.18;89,4568;AUD;0,561104253170239
SO46022;1;BK-M82S-44;kelsey19;2011-10-28;2011-11-09;2011-11-04;Australia;Australia;Pacific;1;6096.52;487.72;84,9998;AUD;0,557693380179577
SO46021;1;BK-R93R-56;jeffery12;2011-10-28;2011-11-09;2011-11-04;Australia;Australia;Pacific;1;6416.20;513.30;89,4568;AUD;0,557693380179577
SO46020;1;BK-R93R-52;raymond8;2011-10-28;2011-11-09;2011-11-04;Australia;Australia;Pacific;1;6416.20;513.30;89,4568;AUD;0,557693380179577
